customer_id,ITE,treatment,purchased,customers_targeted,uplift,qini,random_baseline
515,-0.6422107284003173,0,0.0,956,0.22040151189371476,86.17699115044248,78.89653773374702
939,-0.6492356374299838,0,0.0,957,0.22066731132459128,86.28091872791519,78.97915190938446
40,-0.649826699435588,0,0.0,958,0.22093217319133773,86.38447971781305,79.06176608502189
8,-0.6510863327560839,0,0.0,959,0.2211961024458773,86.48767605633802,79.14438026065932
604,-0.6514368404330826,0,1.0,960,0.21970163476103363,85.90333919156414,79.22699443629675
35,-0.6610142373809574,0,0.0,961,0.21996679678736483,86.00701754385965,79.30960861193418
669,-0.6621834190693847,1,0.0,962,0.21902076620121733,85.85614035087718,79.39222278757161
21,-0.6669814066655143,0,0.0,963,0.21928499946388363,85.95971978984238,79.47483696320904
342,-0.6685333400143447,0,0.0,964,0.21954830883402313,86.06293706293707,79.55745113884647
127,-0.6771699877467836,0,0.0,965,0.21981069914876944,86.16579406631763,79.6400653144839
912,-0.6788619663247519,1,0.0,966,0.21886948296764053,86.01570680628272,79.72267949012134
768,-0.684178848005326,0,0.0,967,0.21913095903041913,86.1184668989547,79.80529366575877
908,-0.686337671756871,0,0.0,968,0.2193915256112402,86.22086956521738,79.8879078413962
602,-0.6930437381229395,0,1.0,969,0.2179150763358779,85.640625,79.97052201703363
977,-0.6939045860319508,0,0.0,970,0.21817684698867973,85.74350086655113,80.05313619267106
359,-0.695960636733761,0,0.0,971,0.21843771186067604,85.84602076124568,80.13575036830849
356,-0.701429309003402,0,0.0,972,0.2186976756450316,85.94818652849742,80.21836454394592
941,-0.7027722814252457,0,1.0,973,0.21723260507151007,85.37241379310345,80.30097871958336
557,-0.7073646419276115,0,0.0,974,0.21749374816605574,85.4750430292599,80.38359289522079
691,-0.7108830179979001,0,1.0,975,0.21603578080323182,84.9020618556701,80.46620707085822
708,-0.7163226905660502,0,0.0,976,0.2162980809099202,85.00514579759863,80.54882124649565
699,-0.7169948048711011,1,1.0,977,0.21789971354189341,85.85248713550601,80.63143542213308
635,-0.7209050171321505,0,0.0,978,0.21816111536054517,85.95547945205479,80.71404959777051
112,-0.736568102184306,0,1.0,979,0.2167122217883639,85.38461538461539,80.79666377340794
788,-0.73687108782767,0,0.0,980,0.21697475788707749,85.48805460750853,80.87927794904537
775,-0.7378675941682344,0,0.0,981,0.21723639948460294,85.59114139693357,80.9618921246828
864,-0.7393834149479607,0,0.0,982,0.21749715114472185,85.69387755102042,81.04450630032024
454,-0.7429391076565193,1,0.0,983,0.21655902867476107,85.5408163265306,81.12712047595767
510,-0.7518044446022656,0,0.0,984,0.21681889493026157,85.64346349745331,81.2097346515951
870,-0.7576008722953448,0,0.0,985,0.21707788028320105,85.74576271186442,81.29234882723253
251,-0.7645104855118363,0,0.0,986,0.2173359892051661,85.84771573604061,81.37496300286996
763,-0.7660366358849285,1,0.0,987,0.2164026047274778,85.69543147208122,81.45757717850739
883,-0.7931193822337373,0,1.0,988,0.21497065247065245,85.12837837837837,81.54019135414482
305,-0.79768331733023,0,1.0,989,0.21354352973239987,84.56323777403034,81.62280552978226
482,-0.8359563301397803,1,0.0,990,0.2126148474435161,84.40809443507588,81.70541970541969
1,-0.8610408774898244,0,0.0,991,0.21287603151583004,84.51178451178451,81.78803388105713
772,-0.8621638261231945,0,0.0,992,0.2131363376584891,84.61512605042017,81.87064805669456
927,-0.876165476493697,1,0.0,993,0.21221232211477553,84.46050420168068,81.953262232332
385,-0.9025402314926418,0,0.0,994,0.21247175474688879,84.56375838926175,82.03587640796943
330,-0.9404913027563488,0,1.0,995,0.21105527638190952,84.0,82.11849058360686
919,-0.9610713356323768,0,0.0,996,0.2113157762054419,84.10367892976589,82.20110475924429
874,-0.9877628740794064,0,1.0,997,0.20990595716478885,83.54257095158597,82.28371893488172
678,-0.9899057422680834,0,1.0,998,0.208500837520938,82.98333333333333,82.36633311051915
709,-1.1400869911817215,0,1.0,999,0.2071003938160018,82.42595673876872,82.44894728615658
420,-1.226854304227645,0,0.0,1000,0.20736573231606537,82.53156146179401,82.53156146179401
